Program,Exception Type,Code
WCSCRDRS,Missing copybook,        Copy Fbfngeta Replacing ==:isCommon:== by ====                          
WCSCRDRS,Missing copybook,        Copy Fbfncast Replacing ==:isCommon:== by ====                          
WCS1105.COB,Missing variable referrence,           CALL WS-SUBNAME USING          WS-CKPT-RESTORE-AREA                  
WCSRLDA.COB,Missing variable referrence,           CALL WCSRLDAS-PGM-NAME                                               
WCS1104.COB,Missing variable referrence,           CALL WS-SUBNAME USING          WS-CKPT-RESTORE-AREA                  
WCSGETHS.COB,Missing variable referrence,           CALL GNMTBLSS-PGM-NAME  USING  GNMTBLSS-PARM-LIST                    
WCSETBDW.COB,Missing variable referrence,           CALL GNMTBLSS-PGM-NAME   USING  GNMTBLSS-PARM-LIST           00100000
WCSETBDW.COB,Missing variable referrence,           CALL GNMTBLSS-PGM-NAME   USING  GNMTBLSS-PARM-LIST           00100000
WCSETBDW.COB,Missing variable referrence,           CALL GNMTBLSS-PGM-NAME      USING                                    
WCSWMCCS.COB,Missing variable referrence,           CALL WS-MQ-CALL-METHOD USING WS-MQM                                  
WCSWMCCS.COB,Missing variable referrence,           CALL WS-MQ-CALL-METHOD USING WS-HD-CONN                              
WCSWMCCS.COB,Missing variable referrence,           CALL WS-MQ-CALL-METHOD USING WS-HD-CONN                              
WCSWMCCS.COB,Missing variable referrence,                   CALL WS-MQ-CALL-METHOD USING WS-HD-CONN                      
WCSWMCCS.COB,Missing variable referrence,           CALL WS-MQ-CALL-METHOD USING WS-HD-CONN                              
WCSWMCCS.COB,Missing variable referrence,           CALL WS-MQ-CALL-METHOD USING WS-HD-CONN                              
WCSATXTS.COB,Missing variable referrence,           CALL GNMTBLSS-PGM-NAME      USING                                    
WCSCLDT.COB,Missing variable referrence,           CALL WCSCLDTS-PGM-NAME                                               
WCSATBDS.COB,Missing variable referrence,           CALL GNMTBLSS-PGM-NAME      USING                                    
WCS0015.COB,Missing variable referrence,           CALL WS-SUBNAME USING WS-CKPT-RESTORE-AREA                           
WCS3333.COB,Missing variable referrence,           CALL WCS10R0S-PGM-NAME                                               
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (1)  USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (2)  USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (3)  USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (4)  USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (5)  USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,                CALL WS-PROGRAM (6) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (7)  USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (8)  USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (9)  USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (10) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (11) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (12) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (13) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (14) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (15) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (16) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (17) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (18) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (19) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (20) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (21) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (22) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (23) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (24) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (25) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (26) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (27) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (28) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (29) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (30) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (31) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (32) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (33) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (34) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (35) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (36) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (37) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (38) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (39) USING WCS20R0S-PARM-LIST                    
WCS575.COB,Missing variable referrence,               CALL WS-PROGRAM (40) USING WCS20R0S-PARM-LIST                    
WCSRDSI.COB,Missing variable referrence,           CALL WCSRDSIS-PGM-NAME                                               
WCS2000.COB,Missing variable referrence,           CALL WCS10R0S-PGM-NAME                                               
WCS9023.COB,Missing variable referrence,           CALL WCS10R0S-PGM-NAME                                               
WCS9023.COB,Missing variable referrence,           CALL WCS10R0S-PGM-NAME                                               
WCSATADS.COB,Missing variable referrence,           CALL GNMTBLSS-PGM-NAME  USING  GNMTBLSS-PARM-LIST                    
WCSATSLS.COB,Missing variable referrence,           CALL GNMTBLSS-PGM-NAME      USING                                    
WCSRADT.COB,Missing variable referrence,           CALL WCSRADTS-PGM-NAME                                               
WCSCNRLS.COB,Missing variable referrence,           CALL GNMTBLSS-PGM-NAME      USING                                    
WCS3220.COB,Missing variable referrence,           CALL AGLOBVCD-PROGRAM-NAME USING AGLOBVCD-CALL-AREA                  
WCSBFTSS,Missing copybook,        Copy Fbwscomn.                                                          
WCSBFTSS,Missing copybook,        Copy Fb00errc Replacing ==:ERR:== by ==Err==.                           
WCSBFTSS,Missing copybook,        Copy Fbexcptn.                                                          
WCSBFTSS,Missing copybook,        Copy Fbwscomn.                                                          
WCSBFTSS,Missing copybook,        Copy Fbexcptn.                                                          
WCSBFTSS,Missing copybook,        Copy Fbwscomn.                                                          
WCSBFTSS,Missing copybook,        Copy Fbexcptn.                                                          
WCSBFTSS,Missing copybook,        Copy Fbfngeta Replacing ==:isCommon:== by ====                          
WCSBFTSS,Missing copybook,        Copy Fbfncast Replacing ==:isCommon:== by ====                          
WCSXRVCS.COB,Missing variable referrence,           CALL GNMTBLSS-PGM-NAME      USING                                    
WCSXRVCS.COB,Missing variable referrence,           CALL NNMTBLSS-PGM-NAME  USING  NNMTBLSS-PARM-LIST                    
WCS0500.COB,Missing variable referrence,           CALL WS-SUBNAME USING WS-CKPT-RESTORE-AREA                           
WCS475.COB,Missing variable referrence,                CALL WS-WCS475-PROGRAM                                          
ICLIRETS.COB,Missing variable referrence,           CALL ICLCRTES-PGM-NAME                                               
ICLLOEP.COB,Missing variable referrence,           CALL ICLMOVES-PGM-NAME                                               
